Name	Set	Imagefile	Primary	Secondary	Race	Alignment	Rarity	MPs	Specific	Skill	Mind	Direct	General	Prowess	Body	Corruption	Home	Unique	RegionType/Path	SiteType	Playable	GoldRing	GreaterItem	MajorItem	MinorItem	Information	Palantiri	Scroll	Hoard	Gear	Haven	Stage	Strikes	erratum	ice_errata	dreamcard	Text
This Cannot Be Borne!	MEDF	medf_thiscannotbeborne.jpg	Resource	Permanent-event	-	Dwarf-lord	-	(2)	Dwarf-lord	-	-	-	-	-	-	-1.0	place invert	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	4.0	-	0.0	-	1.0	Unique. Dwarf-lord only. Playable on your Dwarf-lord if you have in play at least: 10 SP, 1 Dwarf faction, The Seven Houses, and 5 Dwarves. +1 to his CC. Invert during the site phase at an ancient Dwarf-ruin if the company has eliminated a manifestation of a Dragon or Spawn creature. If inverted, this card gives 2 MP, and the next influence attempt by your Lord against a Dwarf faction or character, or against an ally or item controlled by a Dwarf, is automatically successful; afterwards, place this card in your MP.
Three Guesseses	MEDF	medf_threeguesseses.jpg	Resource	Short-event	Riddling	Dual	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Play when making a riddling roll, to make three rolls modified by -2 and choose one of the results to use. May also be played during opponent's site phase, if a riddling roll is called for.
Value Food and Cheer	MEDF	medf_valuefoodandcheer.jpg	Resource	Permanent-event	-	Hero	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Playable on a character. Tap character if untapped. +2 to any rolls to remove hazards played on target character (+5 if you discard a food item from the company, for no other effect).
War Mattock	MEDF	medf_warmattock.jpg	Resource	Major Item	Weapon	Dual	-	1(2)	-	Dwarf Warrior Two-handed	-	-	-	2.0	-	2.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Weapon. Two-handed. Warrior only: +2 prowess to a maximum of 8 (if bearer is a Dwarf, +3 prowess against Trolls to a maximum of 9). When played as a hero resource this item gives 2 MP.
We Must Away	MEDF	medf_wemustaway.jpg	Resource	Short-event	-	Hero	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Playable at the end of the organization phase on a moving company with at least two Dwarves. Untap all characters in the company. The company may move an additional region this turn (to a maximum of 6). 
What Have I Got in my Pocket?	MEDF	medf_whathaveigotinmypocket.jpg	Resource	Short-event	Riddling	Dual	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Riddling attempt. Playable during the site phase on a character at the same site as an opponent's company. Tap the character. Opponent chooses a character in his company for this riddling attempt. Each player makes a riddling roll, modified by +2 if his character is a sage and +2 if a Hobbit (re-roll ties). The player with the highest result wins: he names an item (not a unique item in play) and the other player reveals his hand. If the item is revealed, the winner may immediately play a copy of the item with the riddling character taken from sideboard, hand, or discard pile (this does not tap the site); the loser discards the revealed item. 
Without a Glance of Longing	MEDF	medf_withoutaglanceoflonging.jpg	Resource	Short-event	-	Hero	-	-	-	-	-	-	-	-	-	-	company	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Playable on a company. Any CC made by characters in the company from attempts to play or transfer items, or from storing items or events, are modified by +2 this turn. Cannot be duplicated on a given company on a given turn.
Bar-en-Ibun	MEDF	medf_barenibun.jpg	Site	site	-	Hero	-	-	-	-	-	-	-	-	-	-	-	unique	w	Ruins & Lairs	Items(minor, gold ring)	-	-	-	yes	-	-	-	yes	-	Rivendell	-	-	0.0	-	1.0	Nearest Haven: Rivendell  Playable: Items (minor, gold ring)  Automatic-attacks: Dwarves -- 3 strikes with 8 prowess (detainment against companies that do not contain an Elf)   Special: Hidden site. Tap a sage in the company to reveal this site. The Petty-dwarves faction is playable at this site. If a Dwarf here discards  a Lost Knowledge card he controls, the site contains a hoard that turn.
Bar-en-Ibun	MEDF	medf_barenibun2.jpg	Site	site	-	Minion	-	-	-	-	-	-	-	-	-	-	-	unique	w	Ruins & Lairs	Items(minor, gold ring)	-	-	-	yes	-	-	-	yes	-	Carn Dum	-	-	0.0	-	1.0	Nearest Darkhaven: Carn Dum  Playable: Items (minor, gold ring)  Automatic-attacks: Dwarves -- 3 strikes with 8 prowess (detainment against covert companies that do not contain an Elf)   Special: Hidden site. Tap a sage in the company to reveal this site. The Petty-dwarves faction may be played at this site. If a Dwarf here discards a Lost Knowledge card he controls, the site contains a hoard that turn.
Barak-shathur	MEDF	medf_barakshathur.jpg	Site	site	-	Hero	-	-	-	-	-	-	-	-	-	-	-	unique	w	Free-hold	Items(minor)	yes	-	yes	yes	-	-	-	-	-	Lorien	-	-	0.0	-	1.0	Nearest Haven: Lorien  Playable: Items (minor)  Automatic-attacks: Dwarves -- 2 strikes with 8 prowess (detainment)   Special: Dwarves may play Durang and Reforging at this site; these resources may be stored and used here as if at a Haven [H].
Barak-shathur	MEDF	medf_barakshathur2.jpg	Site	site	-	Minion	-	-	-	-	-	-	-	-	-	-	-	unique	w	Free-hold	Items(minor*, major*, gold ring)   *battle-gear items only	yes	-	yes	yes	-	-	-	-	yes	Dol Guldur	-	-	0.0	-	1.0	Nearest Darkhaven: Dol Guldur  Playable: Items (minor, major*, gold ring) * --battle-gear items only--   Automatic-attacks: Dwarves -- 3 strikes with 9 prowess   Special: A Dwarf or sage in a covert company here may tap to shuffle an item with 'Dwarven' or 'Dwarf' or in its title or card text from your discard pile or sideboard into your play deck (tap site if untapped).
Blue Mountain Dwarf-hold	MEDF	medf_bluemountaindwarfhold.jpg	Site	site	-	Dwarf-lord	-	-	Dwarf-lord	-	-	-	-	-	-	-	-	unique	Wilderness	Lordhaven	-	-	-	-	-	-	-	-	-	-	Blue Mountain Dwarf-hold	1.0	-	0.0	-	1.0	Special: Dwarf-lord only. This site is a protected Lordhaven [H]. If one of your companies is at this site, all attacks against it are cancelled and you receive the SP. Characters with this site as a home site may be brought into play here, regardless of the presence of any other character.
Durin's Tower	MEDF	medf_durinstower.jpg	Site	site	-	Dual	-	-	-	-	-	-	-	-	-	-	-	unique	Dungeon	Ruins & Lairs	Information	-	-	-	-	yes	-	-	-	-	Moria	-	-	0.0	-	1.0	Adjacent Sites: Moria (4), The Under-gates (5)  Playable: Information  Automatic-attacks: Traps -- 2 strikes with 7 prowess   Special: Hidden site. Unless it contains a Dwarf, the company must discard a Lost Knowledge card it controls to reveal this site. Tap a character at the site to take Ancient Stair, Legendary Stair, or The Iron-pit from your sideboard to your hand.
Gaurblog Lug	MEDF	medf_gaurbloglug.jpg	Site	site	-	Hero	-	-	-	-	-	-	-	-	-	-	-	unique	w	Shadow-hold	Items(minor, major, gold ring)	yes	-	yes	yes	-	-	-	-	-	Rhubar	-	-	0.0	-	1.0	Nearest Haven: Rhubar  Playable: Items (minor, major, gold ring)  Automatic-attacks: Orcs -- 3 strikes with 8 prowess   Special: Ancient Dwarf-ruin. After you have successfully played Tower Raided here, you may take Fortress Reclaimed or Rebuild the Town from your sideboard to your hand.
Gaurblog Lug	MEDF	medf_gaurbloglug2.jpg	Site	site	-	Minion	-	-	-	-	-	-	-	-	-	-	-	unique	w	Shadow-hold	Items(minor, major, gold ring)	yes	-	yes	yes	-	-	-	-	-	Dol Guldur	-	-	0.0	-	1.0	Nearest Darkhaven: Dol Guldur  Playable: Items (minor, major, gold ring)  Automatic-attacks: Orcs -- 3 strikes with 8 prowess (detainment against overt companies)    Special: Ancient Dwarf-ruin. Non-Nazgul creatures attack normally at this site, not as detainment. An Orc leader may tap during the site phase to discard a Profitable Trade in play with factions in Wilderland (factions remain in play).
Iron Hill Dwarf-hold	MEDF	medf_ironhilldwarfhold.jpg	Site	site	-	Dwarf-lord	-	-	Dwarf-lord	-	-	-	-	-	-	-	-	unique	Wilderness	Lordhaven	-	-	-	-	-	-	-	-	-	-	Iron Hill Dwarf-hold	1.0	-	0.0	-	1.0	Special: Dwarf-lord only. This site is a protected Lordhaven [H]. If one of your companies is at this site, all attacks against it are cancelled and you receive the SP. Characters with this site or Barak-shathur as a home site may be brought into play here, regardless of the presence of any other character.
Long Marshes	MEDF	medf_longmarshes.jpg	Site	site	-	Hero	-	-	-	-	-	-	-	-	-	-	-	unique	w	Ruins & Lairs	Items* (minor, major*)	-	-	-	yes	-	-	-	-	-	Lorien	-	-	0.0	-	1.0	Nearest Haven: Lorien  Playable: Items (minor, major*)  Automatic-attacks: Undead -- 2 strikes with 7 prowess   Special: Swamp. *Major items are only playable at the site if the company has defeated an Undead attack this turn.
Long Marshes	MEDF	medf_longmarshes2.jpg	Site	site	-	Minion	-	-	-	-	-	-	-	-	-	-	-	unique	w	Ruins & Lairs	Items* (minor)	-	-	-	yes	-	-	-	-	-	Dol Guldur	-	-	0.0	-	1.0	Nearest Darkhaven: Dol Guldur  Playable: Items* (minor)  Automatic-attacks: Undead -- 2 strikes with 7 prowess   Special: Swamp. *Major items are playable at the site if the company has defeated an Undead hazard creature that turn.
Mines of Angurath	MEDF	medf_minesofangurath.jpg	Site	site	-	Dual	-	-	-	-	-	-	-	-	-	-	-	unique	Under-deeps	Shadow-hold	Items(minor, major, gold ring)	yes	-	yes	yes	-	-	-	yes	-	Wondrous Maps*	-	-	0.0	-	1.0	Adjacent Sites: Ostigurth (5), The Under-courts (6), any Wondrous Maps in Horse Plains or Nurn (0)  Playable: Items (minor, major, gold ring)  Automatic-attacks: Dwarves -- 4 strikes with 10 prowess (detainment if the company contains a Dwarf majority)   Special: Hidden site. Discard a Lost Knowledge card in the company or tap a sage or avatar to reveal this site. Creatures played at the site attack normally, not as detainment. Contains a hoard.
Mines of Falek-Dim	MEDF	medf_minesoffalekdim.jpg	Site	site	-	Dual	-	-	-	-	-	-	-	-	-	-	-	unique	Under-deeps	Ruins & Lairs	Items(minor, major, gold ring)	yes	-	yes	yes	-	-	-	-	-	Gaurblog Lug	-	-	0.0	-	1.0	Adjacent Sites: Gaurblog Lug (0), Nurunkhizdin (7), The Rusted-deeps (8), The Sulfur-deeps (7), The Under-courts (8)  Playable: Items (minor, major, gold ring)  Automatic-attacks (2): (1st) Undead. Dwarves -- 3 strikes with 9 prowess; (2nd) Opponent may play as an automatic-attack one non-unique hazard creature from his hand normally keyed to Shadow-holds [S]  Special: Ancient Dwarf-ruin. 
Nurunkhizdin	MEDF	medf_nurunkhizdin.jpg	Site	site	-	Hero	-	-	-	-	-	-	-	-	-	-	-	unique	w	Free-hold	faction: Thrar's Folk	yes	-	yes	yes	-	-	-	-	-	Rhubar	-	-	0.0	-	1.0	Nearest Haven: Rhubar  Automatic-attacks: Dwarves -- each character faces a strike with 7 prowess (detainment; cancelled if the company contains only Dwarves)   Special: During the organization phase, discard a treasure item from your company here to bring a Dwarf with this site as a home site into play (regardless of his mind); the character may be taken from your hand, discard pile, or play deck.
Nurunkhizdin	MEDF	medf_nurunkhizdin2.jpg	Site	site	-	Minion	-	-	-	-	-	-	-	-	-	-	-	unique	w	Free-hold	Items(minor, major, gold ring)	yes	-	yes	yes	-	-	-	-	-	Dol Guldur	-	-	0.0	-	1.0	Nearest Darkhaven: Dol Guldur  Playable: Items (minor, major, gold ring)  Automatic-attacks: *Dwarves -- 4 strikes with 10 prowess (detainment if the company contains a Dwarf)   Special: *You may discard a treasure item from a covert company at this site to cancel this automatic-attack.
Ruins of Belegost	MEDF	medf_ruinsofbelegost.jpg	Site	site	-	Dual	-	-	-	-	-	-	-	-	-	-	-	unique	Under-deeps	Ruins & Lairs	Items(minor, major, gold ring)	yes	-	yes	yes	-	-	-	-	-	Blue Mountain Dwarf-hold	-	-	0.0	-	1.0	Adjacent Sites: Blue Mountain Dwarf-hold (11)*, The Drowning-deeps (11)*  Playable: Items (minor, major, gold ring)  Automatic-attacks (2): (1st) Rock Fall -- 3 strikes with 8 prowess; (2nd) Opponent may play as an automatic-attack one non-unique hazard creature from his hand normally keyed to Shadow-holds [S]  Special: Ancient Dwarf-ruin. *Discard a Lost Knowledge card from a company attempting to move to/from this site to modify their movement roll by +7.
Ruins of Nogrod	MEDF	medf_ruinsofnogrod.jpg	Site	site	-	Dual	-	-	-	-	-	-	-	-	-	-	-	unique	Under-deeps	Ruins & Lairs	Items(minor, major, greater, gold ring)	yes	yes	yes	yes	-	-	-	-	-	Blue Mountain Dwarf-hold	-	-	0.0	-	1.0	Adjacent Sites: Blue Mountain Dwarf-hold (11)*, The Drowning-deeps (11)*, The Under-caves (11)*  Playable: Items (minor, major, greater, gold ring)  Automatic-attacks (2): (1st) Traps -- 4 strikes with 10 prowess; (2nd) Opponent may play as an automatic-attack one non-unique hazard creature from his hand normally keyed to Shadow-holds [S]  Special: Ancient Dwarf-ruin. *Discard a Lost Knowledge card from a company attempting to move to/from this site to modify their movement roll by +7.
The Carrock	MEDF	medf_thecarrock.jpg	Site	site	-	Hero	-	-	-	-	-	-	-	-	-	-	-	unique	b	Ruins & Lairs	Information, Items(minor)	-	-	-	yes	yes	-	-	-	-	Lorien	-	-	0.0	-	1.0	Nearest Haven: Lorien  Playable: Information, Items (minor)  Automatic-attacks: Animals. Bears -- 2 strikes with 6 prowess (detainment if the company contains a character with Beorn's House as a home site)   Special: Port-on-Anduin. This site counts as Eagles' Eyrie for the purpose of Eagle-mounts.
The Carrock	MEDF	medf_thecarrock2.jpg	Site	site	-	Minion	-	-	-	-	-	-	-	-	-	-	-	unique	b	Ruins & Lairs	Information, Items(minor)	-	-	-	yes	yes	-	-	-	-	Dol Guldur	-	-	0.0	-	1.0	Nearest Darkhaven: Dol Guldur  Playable: Information, Items (minor)  Automatic-attacks:  Animals. Bears -- 2 strikes with 9 prowess   Special: Port-on-Anduin. Lord of the Carrock may be played at this site against an overt company, regardless of any other cards played or the hazard limit.
The Drowning-deeps	MEDF	medf_thedrowningdeeps.jpg	Site	site	-	Dual	-	-	-	-	-	-	-	-	-	-	-	unique	Under-deeps	Ruins & Lairs	Items(minor, major) 	-	-	yes	yes	-	-	-	-	-	Blue Mountain Dwarf-hold	-	-	0.0	-	1.0	Adjacent Sites: Blue Mountain Dwarf-hold (9), The Under-vaults (9), Remains of Thangorodrim (9), Ruins of Belegost (11), Ruins of Nogrod (11)   Playable: Items (minor, major)  Automatic-attacks (2): (1st) Drake -- 2 strikes with 11 prowess; (2nd) Opponent may play as an automatic-attack a non-unique hazard creature from his hand normally keyed to Coastal Seas [c]  Special: Any creature playable keyed to Coastal Seas may be played at this site.
The Rusted-deeps	MEDF	medf_therusteddeeps.jpg	Site	site	-	Dual	-	-	-	-	-	-	-	-	-	-	-	unique	Under-deeps	Ruins & Lairs	Items(minor, major) 	-	-	yes	yes	-	-	-	-	-	Iron Hill Dwarf-hold	-	-	0.0	-	1.0	Adjacent Sites: Iron Hill Dwarf-hold (8), Barak-shathur (8), The Wind-deeps (9),  Mines of Falek-dim (8), Ruins of Kheledkhizdin (8), The Cobalt-deeps (8)  Playable: Items (minor, major)  Automatic-attacks (2): (1st) Drake -- 2 strikes with 11 prowess; (2nd) Opponent may play as an automatic-attack one non-unique hazard creature from his hand normally keyed to Shadow-holds [S]  Special: Any Dragon creature playable keyed to a site in Wilderland may be played at this site.
The Wind-deeps	MEDF	medf_thewinddeeps.jpg	Site	site	-	Dual	-	-	-	-	-	-	-	-	-	-	-	unique	Under-deeps	Ruins & Lairs	Items(minor, major)	-	-	yes	yes	-	-	-	-	-	The Wind Throne	-	-	0.0	-	1.0	Adjacent Sites: The Wind Throne (0), The Under-leas (6), The Rusted-deeps (9), The Cobalt-deeps (5)   Playable: Items (minor, major)  Automatic-attacks (2): (1st) Orcs -- 3 strikes with 7 prowess; (2nd) Opponent may play as an automatic-attack a non-unique hazard creature from his hand normally keyed to Shadow-holds [S]  Special: Any non-unique Drake creature not playable keyed to a Desert [e] region may be played at this site.
